segment_index,z_lo,z_hi,ell_min,ell_max,ell_effective,theory_cl,ensemble_mean_theoretical_normalization_cl,ensemble_mean_measured_normalization_cl,realization_std_cl,ensemble_sem_cl,theoretical_normalization_mean_over_theory,measured_normalization_mean_over_theory,mean_minus_theory_over_sem,theory_model,linear_power_evolution
9,0.10256817,0.13796899,1660,1679,1669.5199101796406,1.933220181141987e-06,1.8934598914262694e-06,1.9226912672108396e-06,3.371358548784554e-08,1.191955245828398e-08,0.9794331291885073,0.9945536912795273,-3.3357200159041778,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1680,1699,1689.519674556213,1.8993118260274573e-06,1.8616376921530398e-06,1.8903556599170162e-06,3.4404241205531865e-08,1.2163736129004611e-08,0.9801643240682518,0.9952845204311851,-3.0972501766610128,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1700,1719,1709.5194444444444,1.8661876240145016e-06,1.8361387311830977e-06,1.8645165600118845e-06,2.98214792251267e-08,1.054348509255042e-08,0.9838982466474815,0.9991045573440133,-2.8499962363142366,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1720,1739,1729.519219653179,1.8338352835909631e-06,1.8073152724591179e-06,1.8352257401178333e-06,3.101732397594416e-08,1.09662800588251e-08,0.9855384988122191,1.000758223238102,-2.41832335026893,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1740,1759,1749.519,1.8023199049639932e-06,1.7709771699355622e-06,1.79839629300134e-06,2.4526134051447485e-08,8.671297852034405e-09,0.9826097825685074,0.9978230213449639,-3.6145379346042854,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1760,1779,1769.5187853107345,1.7715584128505649e-06,1.738061499735196e-06,1.764918276905995e-06,2.9726879125831482e-08,1.0510038906694133e-08,0.9810918381960265,0.9962518108935028,-3.1871350251647357,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1780,1799,1789.5185754189945,1.7415182025492695e-06,1.7096613311937098e-06,1.736059147957647e-06,3.009088619357673e-08,1.0638734839695382e-08,0.981707414077598,0.9968653473827426,-2.9944229117070287,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1800,1819,1809.5183701657459,1.7121859345923955e-06,1.6936996700039519e-06,1.719890788911754e-06,2.897669518275858e-08,1.0244808830052077e-08,0.9892031208673348,1.0045000102872546,-1.8044518833983565,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1820,1839,1829.518169398907,1.6836140618112839e-06,1.658023324006827e-06,1.6837001950891443e-06,2.2407399239081423e-08,7.92221197535438e-09,0.9848001163776658,1.0000511597519968,-3.230251586812922,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1840,1859,1849.517972972973,1.6557333213679563e-06,1.6238796640775052e-06,1.6490094120952868e-06,2.3834918062249227e-08,8.426916095421077e-09,0.9807616015940696,0.9959390143413226,-3.779989847977657,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1860,1879,1869.5177807486632,1.628503624074246e-06,1.5988810162700367e-06,1.6235889012940903e-06,2.5695483479366055e-08,9.08472530706332e-09,0.9818099220865727,0.996982062116718,-3.260704842795626,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1880,1899,1889.5175925925926,1.6017719719061888e-06,1.5742171713993102e-06,1.598618281418404e-06,1.9170592258064515e-08,6.777827892519873e-09,0.9827973013698779,0.9980311239407993,-4.065432310148882,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1900,1919,1909.5174083769634,1.5756858881751692e-06,1.5528440217556064e-06,1.5769581744316446e-06,1.755881804486868e-08,6.207979654573679e-09,0.9855035406542757,1.0008074491661207,-3.6794364174074303,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1920,1939,1929.5172279792746,1.5502465391725204e-06,1.525849035152329e-06,1.5495437301235626e-06,1.828553638654999e-08,6.464913388281428e-09,0.9842621780447811,0.999546646916346,-3.773833082499647,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1940,1959,1949.5170512820512,1.5254084100470034e-06,1.4965540017220927e-06,1.5197444185539799e-06,1.9235045101278457e-08,6.800615413771539e-09,0.9810841423615715,0.9962869016220718,-4.242911349828613,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1960,1979,1969.5168781725888,1.5011577962222309e-06,1.478173126110763e-06,1.5010942585243081e-06,2.098921449394537e-08,7.42080795022387e-09,0.9846887048321565,0.9999576742044822,-3.0973271732189973,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1980,1999,1989.5167085427136,1.477522298018966e-06,1.4531287084132213e-06,1.4755989975561906e-06,2.2548059919419146e-08,7.971943035810937e-09,0.9834902054348343,0.9986982934434532,-3.0599302448807904,painting-pair-model,scale_dependent_camb
